TimeStamp,x,y,Heading,Speed,Accel,DesiredSpd,Speed_Lead,Spacing,Dist2StopBar
248.892,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.906,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.923,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.939,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.956,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.971,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
248.988,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.004,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.021,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.035,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.052,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.068,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.086,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.099,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.115,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.130,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.148,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.163,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.179,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.194,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.212,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.226,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.242,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.259,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.277,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.291,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.307,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.323,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.341,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.355,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.371,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.387,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.405,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.418,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.435,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.450,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.469,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.483,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.499,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.515,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.532,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.546,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.563,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.579,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.597,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.611,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.627,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.642,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.661,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.675,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.691,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.706,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.724,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.738,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.754,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.771,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.789,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.802,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.819,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.835,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.851,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.867,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.884,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.899,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.915,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.931,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.948,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.963,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.981,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
249.995,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.012,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.027,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.046,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.060,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.076,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.091,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.109,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.122,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.138,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.154,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.172,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.187,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.203,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.218,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.234,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.250,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.267,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.283,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.299,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.316,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.331,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.347,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.363,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.380,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.395,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.411,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.427,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.445,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.459,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.475,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.491,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.509,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.522,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.538,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.555,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.573,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.586,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.603,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.618,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.636,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.651,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.667,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.683,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.700,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.714,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.730,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.746,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.764,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.779,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.795,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.811,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.829,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.842,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.858,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.874,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.892,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.907,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.923,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.938,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.955,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.970,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
250.987,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.003,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.019,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.035,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.052,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.067,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.083,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.099,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.115,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.130,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.146,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.164,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.178,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.194,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.210,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.228,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.242,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.258,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.274,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.292,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.306,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.322,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.338,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.354,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.370,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.386,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.402,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.418,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.434,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.450,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.466,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.482,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.499,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.515,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.531,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.547,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.565,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.579,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.595,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.611,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.628,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.642,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.658,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.675,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.692,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.707,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.722,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.738,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.754,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.770,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.787,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.803,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.821,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.835,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.851,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.867,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.884,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.899,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.914,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.931,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.948,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.962,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.979,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
251.996,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.011,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.028,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.044,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.060,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.076,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.092,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.108,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.123,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.139,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.154,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.171,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.187,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.202,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.218,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.235,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.250,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.266,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.284,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.299,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.315,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.331,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.346,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.363,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.379,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.395,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.410,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.427,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.442,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.458,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.476,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.491,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.507,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.523,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.540,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.555,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.571,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.587,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.604,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.618,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.635,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.650,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.667,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.684,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.700,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.715,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.730,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.748,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.763,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.780,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.795,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.812,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.826,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.842,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.858,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.877,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.890,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.907,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.923,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.941,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.955,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.971,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
252.987,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.006,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.019,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.035,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.052,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.069,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.084,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.100,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.116,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.132,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.146,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.163,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.179,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.197,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.210,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.227,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.242,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.258,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.278,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.290,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.307,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.322,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.339,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.355,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.371,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.387,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.403,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.419,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.436,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.451,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.466,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.486,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.500,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.514,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.530,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.549,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.563,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.580,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.595,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.612,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.627,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.642,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.660,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.675,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.691,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.707,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.724,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.738,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.755,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.770,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.789,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.802,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.819,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.835,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.852,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.866,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.883,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.899,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.917,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.931,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.947,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.963,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.981,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
253.996,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.012,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.028,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.046,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.060,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.076,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.091,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.110,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.123,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.139,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.154,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.172,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.187,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.204,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.218,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.234,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.252,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.267,39.682,-75.757,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.283,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.300,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.314,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.331,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.347,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.363,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.379,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.396,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.410,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
254.429,0.000,0.000,28.310,0.000,0.000,0.000,0.000,5.703,137.058
