TimeStamp,x,y,Heading,Speed,Accel,DesiredSpd,Speed_Lead,Spacing,Dist2StopBar
89.731,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.748,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.763,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.780,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.795,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.811,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.827,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.845,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.859,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.874,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.891,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.908,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.922,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.938,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.954,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.972,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
89.986,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.004,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.019,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.037,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.051,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.067,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.084,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.099,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.115,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.131,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.147,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.165,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.179,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.195,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.212,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.229,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.243,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.259,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.275,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.293,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.307,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.323,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.340,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.357,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.372,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.388,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.403,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.419,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.435,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.451,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.467,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.483,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.500,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.515,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.533,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.547,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.563,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.579,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.597,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.611,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.627,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.644,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.661,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.675,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.692,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.707,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.725,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.740,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.755,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.771,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.789,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.803,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.819,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.835,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.853,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.866,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.882,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.898,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.916,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.930,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.946,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.962,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.980,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
90.996,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.011,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.027,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.043,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.129,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.134,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.150,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.168,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.182,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.198,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.214,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.231,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.246,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.262,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.279,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.296,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.310,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.326,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.343,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.360,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.375,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.391,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.407,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.423,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.438,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.455,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.470,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.486,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.504,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.518,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.534,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.550,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.568,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.583,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.599,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.614,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.632,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.646,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.662,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.678,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.696,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.711,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.727,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.743,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.760,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.774,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.790,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.807,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.824,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.839,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.854,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.869,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.885,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.902,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.917,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.935,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.949,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.965,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.981,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
91.999,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.016,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.030,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.046,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.062,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.079,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.095,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.111,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.128,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.142,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.158,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.174,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.193,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.206,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.223,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.238,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.256,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.270,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.286,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.302,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.320,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.335,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.350,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.366,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.384,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.398,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.415,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.430,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.448,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.463,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.478,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.495,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.512,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.526,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.542,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.558,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.574,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.591,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.606,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.624,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.638,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.654,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.670,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.688,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.703,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.719,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.735,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.752,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.766,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.783,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.799,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.815,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.830,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.847,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.862,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.879,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.894,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.910,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.925,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.943,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.957,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.973,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
92.991,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.008,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.022,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.038,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.054,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.072,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.086,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.103,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.118,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.136,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.151,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.166,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.183,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.200,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.214,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.230,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.247,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.263,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.278,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.294,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.311,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.329,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.342,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.358,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.374,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.390,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.407,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.422,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.438,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.455,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.470,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.487,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.505,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.518,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.535,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.550,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.568,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.582,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.598,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.614,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.633,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.646,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.662,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.679,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.697,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.711,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.727,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.742,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.760,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.774,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.791,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.807,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.824,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.839,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.855,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.869,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.888,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.901,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.918,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.933,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.951,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.966,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.981,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
93.999,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.015,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.031,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.046,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.064,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.078,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.095,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.111,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.129,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.142,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.159,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.174,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.193,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.207,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.223,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.238,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.256,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.270,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.286,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.303,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.320,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.335,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.350,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.366,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.384,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.399,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.414,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.431,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.448,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.463,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.478,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.495,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.511,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.527,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.542,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.558,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.574,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.591,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.607,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.624,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.638,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.655,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.670,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.688,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.702,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.718,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.735,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.752,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.766,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.783,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.799,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.816,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.830,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.847,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.863,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.879,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.894,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.910,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.925,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.943,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.958,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.974,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
94.990,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.009,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.023,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.038,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.054,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.072,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.086,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.103,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.118,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.136,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.150,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.167,39.682,-75.757,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.182,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.200,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.215,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.232,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.247,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.264,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.279,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.295,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
95.311,0.000,0.000,20.320,0.000,0.000,1.491,20.000,250.000,114.170
