index,x,y,z,latitude,longitude,altitude
120,52.270103454589844,-0.5824640393257141,236.94845581054688,42.3005986481127,-83.69864833887503,236.94845581054688
121,52.288429260253906,-1.082330584526062,236.95249938964844,42.30060313848972,-83.69864811629776,236.95249938964844
122,52.30653762817383,-1.582206130027771,236.95654296875,42.30060762894729,-83.69864789636141,236.95654296875
123,52.32448196411133,-2.082087755203247,236.9605712890625,42.300612119459146,-83.69864767841732,236.9605712890625
124,52.34233093261719,-2.5819737911224365,236.964599609375,42.30061661001034,-83.69864746163151,236.964599609375
125,52.360145568847656,-3.0818612575531006,236.96864318847656,42.300621100574006,-83.69864724526268,236.96864318847656
126,52.377986907958984,-3.581747531890869,236.97267150878906,42.3006255911267,-83.69864702856954,236.97267150878906
127,52.39592742919922,-4.081630706787109,236.97671508789062,42.30063008165121,-83.69864681067178,236.97671508789062
128,52.414031982421875,-4.581508636474609,236.98077392578125,42.300634572128274,-83.69864659078175,236.98077392578125
129,52.4323616027832,-5.081378936767578,236.98483276367188,42.300639062536504,-83.69864636815815,236.98483276367188
130,52.45098114013672,-5.581239223480225,236.9888916015625,42.30064355285444,-83.69864614201335,236.9888916015625
131,52.46994400024414,-6.0810866355896,236.99295043945312,42.30064804305641,-83.6986459116987,236.99295043945312
132,52.4892692565918,-6.580921649932861,236.99700927734375,42.30065253314669,-83.69864567698255,236.99700927734375
133,52.508975982666016,-7.080743312835693,237.00108337402344,42.30065702311671,-83.69864543763323,237.00108337402344
134,52.52910614013672,-7.580550670623779,237.00514221191406,42.3006615129579,-83.69864519314109,237.00514221191406
135,52.549652099609375,-8.080344200134277,237.00921630859375,42.30066600267452,-83.69864494359881,237.00921630859375
136,52.57051467895508,-8.580127716064453,237.01327514648438,42.300670492300895,-83.698644690211,237.01327514648438
137,52.5915412902832,-9.079906463623047,237.01731872558594,42.30067498188413,-83.69864443483092,237.01731872558594
138,52.612579345703125,-9.579687118530273,237.02134704589844,42.30067947148416,-83.69864417931186,237.02134704589844
139,52.63347244262695,-10.079474449157715,237.02536010742188,42.30068396114385,-83.69864392555338,237.02536010742188
140,52.65414810180664,-10.579269409179688,237.02938842773438,42.30068845087172,-83.69864367443583,237.02938842773438
141,52.67461013793945,-11.079072952270508,237.0334014892578,42.30069294067641,-83.69864342591283,237.0334014892578
142,52.694854736328125,-11.578886032104492,237.0374298095703,42.30069743056646,-83.69864318003076,237.0374298095703
143,52.71486282348633,-12.078709602355957,237.0414581298828,42.30070192055038,-83.69864293702123,237.0414581298828
144,52.734642028808594,-12.57854175567627,237.04550170898438,42.300706410611156,-83.69864269679161,237.04550170898438
145,52.75417709350586,-13.078383445739746,237.04954528808594,42.300710900757196,-83.6986424595272,237.04954528808594
146,52.77347183227539,-13.57823371887207,237.05361938476562,42.30071539098009,-83.6986422251817,237.05361938476562
147,52.792518615722656,-14.078095436096191,237.05772399902344,42.30071988130541,-83.69864199384776,237.05772399902344
148,52.81131362915039,-14.57796573638916,237.06182861328125,42.30072437170756,-83.69864176557171,237.06182861328125
149,52.829917907714844,-15.077844619750977,237.06591796875,42.300728862186446,-83.69864153961223,237.06591796875
150,52.848411560058594,-15.577727317810059,237.0699920654297,42.300733352699325,-83.69864131499638,237.0699920654297
151,52.86686706542969,-16.077613830566406,237.0740509033203,42.30073784324611,-83.69864109084384,237.0740509033203
152,52.8853759765625,-16.577497482299805,237.07810974121094,42.30074233376692,-83.69864086604265,237.07810974121094
153,52.90400314331055,-17.07737922668457,237.0821533203125,42.30074682427025,-83.69864063980519,237.0821533203125
154,52.92283630371094,-17.577253341674805,237.08621215820312,42.30075131470471,-83.69864041106581,237.08621215820312
155,52.941959381103516,-18.077119827270508,237.0902862548828,42.30075580507034,-83.69864017880523,237.0902862548828
156,52.96144104003906,-18.576976776123047,237.0943603515625,42.30076029534996,-83.69863994218949,237.0943603515625
157,52.98135757446289,-19.07682228088379,237.0984649658203,42.300764785526496,-83.69863970029192,237.0984649658203
158,53.00581359863281,-19.673097610473633,237.10098266601562,42.3007701419441,-83.69863940325969,237.10098266601562
159,53.00581359863281,-19.673097610473633,237.10098266601562,42.3007701419441,-83.69863940325969,237.10098266601562
160,53.026885986328125,-20.172653198242188,237.10462951660156,42.30077462951553,-83.69863914732363,237.10462951660156
161,53.04839324951172,-20.672168731689453,237.1074981689453,42.30077911672683,-83.69863888610578,237.1074981689453
162,53.07037353515625,-21.171676635742188,237.10986328125,42.30078360386929,-83.69863861914278,237.10986328125
163,53.09287643432617,-21.67120933532715,237.11203002929688,42.30078809123418,-83.69863834583236,237.11203002929688
